sample,x,y,method,annotation_label
1484,1.76370190844527,44.5875439706973,SSNMDI,naive.cytotoxic
1485,16.5873728142055,24.72187991403,SSNMDI,naive.cytotoxic
1486,20.1584442603174,38.3586205810623,SSNMDI,naive.cytotoxic
1487,-0.468892192773851,32.7620160039833,SSNMDI,naive.cytotoxic
1488,20.4196032062909,38.3083598817048,SSNMDI,naive.cytotoxic
1489,3.66923354310905,27.6502051247477,SSNMDI,naive.cytotoxic
1490,16.434426266768,27.3341178879757,SSNMDI,naive.cytotoxic
1491,6.71073487167335,50.4351549869662,SSNMDI,naive.cytotoxic
1492,21.1519769721318,47.1800251370265,SSNMDI,naive.cytotoxic
1493,23.2650519530624,36.4313755275229,SSNMDI,naive.cytotoxic
1494,22.0216972704622,45.9615122203389,SSNMDI,naive.cytotoxic
1495,5.30419645677163,32.5168643223856,SSNMDI,naive.cytotoxic
1496,-0.879490638439641,36.5136737394387,SSNMDI,naive.cytotoxic
1497,23.6867464527002,35.2505757202248,SSNMDI,naive.cytotoxic
1498,5.60713495856732,39.6837794671677,SSNMDI,naive.cytotoxic
1499,2.25784335883317,30.6242242885713,SSNMDI,naive.cytotoxic
1500,21.6187578201634,45.3307815550912,SSNMDI,naive.cytotoxic
1501,2.54493615959995,44.148520447263,SSNMDI,naive.cytotoxic
1502,22.7461475204585,44.5287502800578,SSNMDI,naive.cytotoxic
1503,18.7674748660532,42.3479565940424,SSNMDI,naive.cytotoxic
1504,5.74726912839556,39.8734146974808,SSNMDI,naive.cytotoxic
1505,6.28235568886503,22.0821879128901,SSNMDI,naive.cytotoxic
1506,24.0212875257043,42.2424749048651,SSNMDI,naive.cytotoxic
1507,5.44793345153629,44.8639240207543,SSNMDI,naive.cytotoxic
1508,-1.49677235525489,40.5239190149304,SSNMDI,naive.cytotoxic
1509,2.4533044810515,40.3046143411523,SSNMDI,naive.cytotoxic
1510,1.75561573916898,23.4573575613144,SSNMDI,naive.cytotoxic
1511,3.29993322607545,38.1574240268627,SSNMDI,naive.cytotoxic
1512,13.7635546867902,38.8239788837497,SSNMDI,naive.cytotoxic
1513,1.63980759492718,41.3475027530291,SSNMDI,naive.cytotoxic
1514,0.267596516158497,31.3485073957372,SSNMDI,naive.cytotoxic
1515,13.2135332574481,33.1626852428885,SSNMDI,naive.cytotoxic
1516,5.75222030239603,30.7011596566804,SSNMDI,naive.cytotoxic
1517,11.7919720264566,21.9376975623994,SSNMDI,naive.cytotoxic
1518,5.70418286433246,36.2885704607518,SSNMDI,naive.cytotoxic
1519,0.745216289868007,23.239278928095,SSNMDI,naive.cytotoxic
1520,19.4385532850593,26.9848361046439,SSNMDI,naive.cytotoxic
1521,24.3085882080126,26.0345203428904,SSNMDI,naive.cytotoxic
1522,7.16054057185653,49.4249981386142,SSNMDI,naive.cytotoxic
1523,22.6245704104831,35.8290942641961,SSNMDI,naive.cytotoxic
1524,3.38173852398441,47.2951384363403,SSNMDI,naive.cytotoxic
1525,8.64468954078321,29.8158258594231,SSNMDI,naive.cytotoxic
1526,26.7236853484375,29.3307478743103,SSNMDI,naive.cytotoxic
1527,22.9082233268536,45.9058595596311,SSNMDI,naive.cytotoxic
1528,24.9036635401251,23.5159096504382,SSNMDI,naive.cytotoxic
1529,18.4563142685436,32.2312354713064,SSNMDI,naive.cytotoxic
1530,16.2316492820058,29.927442421596,SSNMDI,naive.cytotoxic
1531,4.09293720309093,46.1569605693095,SSNMDI,naive.cytotoxic
1532,6.15103404612781,28.6138618571504,SSNMDI,naive.cytotoxic
1533,11.2481857862127,37.0497845450281,SSNMDI,naive.cytotoxic
1534,17.9720263374419,21.2626527212565,SSNMDI,naive.cytotoxic
1535,6.68985539362598,48.3969671578346,SSNMDI,naive.cytotoxic
1536,8.12194063160662,29.5494923426472,SSNMDI,naive.cytotoxic
1537,5.33211000308821,48.2902180112254,SSNMDI,naive.cytotoxic
1538,-1.17017336890568,33.2478233795587,SSNMDI,naive.cytotoxic
1539,23.8076610228467,35.2499557553553,SSNMDI,naive.cytotoxic
1540,20.6952539430158,37.7665695739587,SSNMDI,naive.cytotoxic
1541,2.09576071554712,33.0675074315036,SSNMDI,naive.cytotoxic
1542,17.0818621754611,38.9059505581752,SSNMDI,naive.cytotoxic
1543,5.66380759190503,39.3825379528845,SSNMDI,naive.cytotoxic
1544,26.3757220746084,33.1736859026952,SSNMDI,naive.cytotoxic
1545,0.680684254891189,43.9548604161024,SSNMDI,naive.cytotoxic
1546,-2.14855703227132,34.0547747550781,SSNMDI,naive.cytotoxic
1547,10.484993540026,27.1485942891497,SSNMDI,naive.cytotoxic
1548,16.5799146931545,44.5564093368784,SSNMDI,naive.cytotoxic
1549,1.81750889010597,27.7988121111049,SSNMDI,naive.cytotoxic
1550,-1.39792325025182,36.1722154459456,SSNMDI,naive.cytotoxic
1551,20.3580511343637,28.4157543834226,SSNMDI,naive.cytotoxic
1552,23.5442838450236,24.1819289907933,SSNMDI,naive.cytotoxic
1553,17.4964183583535,21.4002384701349,SSNMDI,naive.cytotoxic
1554,-0.891838425617751,48.9741503300488,SSNMDI,naive.cytotoxic
1555,26.0667865024365,34.8955313113988,SSNMDI,naive.cytotoxic
1556,22.3561090823647,42.6185434923277,SSNMDI,naive.cytotoxic
1557,9.07493133100517,36.0953434583033,SSNMDI,naive.cytotoxic
1558,9.97598309403147,30.1401711206483,SSNMDI,naive.cytotoxic
1559,16.6266343242641,40.5592923823771,SSNMDI,naive.cytotoxic
1560,23.9965157023362,25.7572210451154,SSNMDI,naive.cytotoxic
1561,6.13598794503696,39.194328524612,SSNMDI,naive.cytotoxic
1562,9.6302929821068,41.4837431293609,SSNMDI,naive.cytotoxic
1563,-2.95041859941515,46.9586029946898,SSNMDI,naive.cytotoxic
1564,23.1647321377731,47.140431396884,SSNMDI,naive.cytotoxic
1565,7.87428167640221,25.4223757289117,SSNMDI,naive.cytotoxic
1566,12.8213718312288,36.5096604263693,SSNMDI,naive.cytotoxic
1567,7.19837819146173,35.6026974272867,SSNMDI,naive.cytotoxic
1568,21.2889854924526,41.5729015981789,SSNMDI,naive.cytotoxic
1569,11.6433509578929,30.3582471374645,SSNMDI,naive.cytotoxic
1570,23.579066098073,32.6884351622697,SSNMDI,naive.cytotoxic
1571,7.19308356308269,44.7981654075894,SSNMDI,naive.cytotoxic
1572,3.56094874335167,50.2646348239938,SSNMDI,naive.cytotoxic
1573,-0.632381763378238,35.7182012997174,SSNMDI,naive.cytotoxic
1574,20.1934734640755,36.0302437560715,SSNMDI,naive.cytotoxic
1575,4.70710358716491,23.3998550378583,SSNMDI,naive.cytotoxic
1576,22.0270651112181,24.8669526027607,SSNMDI,naive.cytotoxic
1577,4.95187080928346,31.3594307592963,SSNMDI,naive.cytotoxic
1578,25.8994144588167,31.8511084097863,SSNMDI,naive.cytotoxic
1579,1.30225824064746,30.4585439687937,SSNMDI,naive.cytotoxic
1580,19.4599945310305,45.6485698058358,SSNMDI,naive.cytotoxic
1581,25.9285998171784,23.9880782353308,SSNMDI,naive.cytotoxic
1582,3.81707897799549,27.5906332990019,SSNMDI,naive.cytotoxic
1583,-1.48182806401048,35.8603863169393,SSNMDI,naive.cytotoxic
1584,10.1832329699564,24.8835409917659,SSNMDI,naive.cytotoxic
1585,5.99029783198629,36.7332736541413,SSNMDI,naive.cytotoxic
1586,10.6113456230668,37.8132378011341,SSNMDI,naive.cytotoxic
1587,-2.88990230786547,46.014817201791,SSNMDI,naive.cytotoxic
1588,6.50273164386856,50.3137933648914,SSNMDI,naive.cytotoxic
1589,20.089019961614,35.9139545414162,SSNMDI,naive.cytotoxic
1590,13.3472659667868,22.2318970171416,SSNMDI,naive.cytotoxic
1591,1.76445721786188,48.8657976915375,SSNMDI,naive.cytotoxic
1592,24.9143171008304,30.0160633193431,SSNMDI,naive.cytotoxic
1593,1.57683603599545,41.6102360308927,SSNMDI,naive.cytotoxic
1594,31.0463141783084,2.30587290525976,SSNMDI,naive.cytotoxic
1595,23.7152102300156,-34.7927698008075,SSNMDI,naive.cytotoxic
1596,40.5456503035692,-4.71437188092139,SSNMDI,naive.cytotoxic
1597,18.1056911249037,5.1282234947282,SSNMDI,naive.cytotoxic
1598,16.9203059299548,2.18833846645243,SSNMDI,naive.cytotoxic
1599,27.914961534734,-27.0199203288787,SSNMDI,naive.cytotoxic
1600,31.2482395657139,-16.6369724068152,SSNMDI,naive.cytotoxic
1601,45.6647723177553,-22.5007268509807,SSNMDI,naive.cytotoxic
1602,25.6904251144122,-35.6875437775733,SSNMDI,naive.cytotoxic
1603,13.3736322270016,4.27438852136924,SSNMDI,naive.cytotoxic
1604,35.7216940476982,2.34247736373816,SSNMDI,naive.cytotoxic
1605,31.762427521832,-7.08781510870764,SSNMDI,naive.cytotoxic
1606,19.440551892989,4.88617635942804,SSNMDI,naive.cytotoxic
1607,24.3968279486375,-6.76230934894376,SSNMDI,naive.cytotoxic
1608,37.9220939727315,-17.2565815773322,SSNMDI,naive.cytotoxic
1609,38.2483202306281,-27.8233136703427,SSNMDI,naive.cytotoxic
1610,41.0796680096062,-19.4554570637935,SSNMDI,naive.cytotoxic
1611,21.7749196885893,-29.3053022345498,SSNMDI,naive.cytotoxic
1612,25.1247173862907,-6.65388147681989,SSNMDI,naive.cytotoxic
1613,-3.74655160005645,-1.05817201414648,SSNMDI,naive.cytotoxic
1614,31.4524713000451,-34.5936488700815,SSNMDI,naive.cytotoxic
1615,25.1795311265206,-22.0947089863738,SSNMDI,naive.cytotoxic
1616,15.8675679988866,-3.80188873134667,SSNMDI,naive.cytotoxic
1617,32.3650664705907,-24.7960494205182,SSNMDI,naive.cytotoxic
1618,32.5865240935503,-10.3293361484504,SSNMDI,naive.cytotoxic
1619,33.7456742857163,-15.9734239742649,SSNMDI,naive.cytotoxic
1620,22.5912557309101,-26.876205936427,SSNMDI,naive.cytotoxic
1621,9.13649007380973,-2.99759004897007,SSNMDI,naive.cytotoxic
1622,20.25268988746,4.85745947320073,SSNMDI,naive.cytotoxic
1623,37.9673429822125,-2.0266070433629,SSNMDI,naive.cytotoxic
1624,25.3949702890019,-17.360459633355,SSNMDI,naive.cytotoxic
1625,35.1599245234074,3.27606047323181,SSNMDI,naive.cytotoxic
1626,28.4731560459546,-19.0742443808211,SSNMDI,naive.cytotoxic
1627,22.9605679061384,-6.21250746860783,SSNMDI,naive.cytotoxic
1628,30.1625350360935,3.6550131418532,SSNMDI,naive.cytotoxic
1629,40.2521115554473,-30.6716643662705,SSNMDI,naive.cytotoxic
1630,26.1393096354106,-26.7757394604103,SSNMDI,naive.cytotoxic
1631,29.5423051764404,2.9559084043594,SSNMDI,naive.cytotoxic
1632,33.0087760124816,-25.5822669012669,SSNMDI,naive.cytotoxic
1633,15.3843032934822,6.25242539898692,SSNMDI,naive.cytotoxic
1634,25.1273134728544,-7.30855724459712,SSNMDI,naive.cytotoxic
1635,29.1699477261484,-20.596986510919,SSNMDI,naive.cytotoxic
1636,33.0050364699055,-22.6895873755198,SSNMDI,naive.cytotoxic
1637,18.0830054633173,-2.24277251622347,SSNMDI,naive.cytotoxic
1638,34.5098400034969,-0.904525548668566,SSNMDI,naive.cytotoxic
1639,-4.17211791778797,-0.321789151835293,SSNMDI,naive.cytotoxic
1640,41.6192241437374,-19.7119067414095,SSNMDI,naive.cytotoxic
1641,21.1081045427751,-8.54325407130433,SSNMDI,naive.cytotoxic
1642,26.6210352511393,-33.3530450360476,SSNMDI,naive.cytotoxic
1643,45.9537589964318,-7.95071818987956,SSNMDI,naive.cytotoxic
1644,32.49584262193,-29.8089910910345,SSNMDI,naive.cytotoxic
1645,23.8079836154316,-31.156108822389,SSNMDI,naive.cytotoxic
1646,41.6180816706042,-20.0048938117782,SSNMDI,naive.cytotoxic
1647,18.3875623387772,2.47603542064378,SSNMDI,naive.cytotoxic
1648,30.3831459446974,-10.1119282852237,SSNMDI,naive.cytotoxic
1649,29.1955463094072,-20.3423630262064,SSNMDI,naive.cytotoxic
1650,26.6566602551075,-14.500433678212,SSNMDI,naive.cytotoxic
1651,23.9120116111378,-16.0405654902475,SSNMDI,naive.cytotoxic
1652,46.9112319836497,-21.8041624502318,SSNMDI,naive.cytotoxic
1653,-5.59717331759767,-0.434301399890223,SSNMDI,naive.cytotoxic
1654,42.8480310147149,-2.2886550687796,SSNMDI,naive.cytotoxic
1655,41.5465955544618,-19.7881377953021,SSNMDI,naive.cytotoxic
1656,29.8654386725743,-33.9412929721158,SSNMDI,naive.cytotoxic
1657,18.2291400851339,4.54061400275985,SSNMDI,naive.cytotoxic
1658,40.2890963653107,-4.16398213511076,SSNMDI,naive.cytotoxic
1659,15.1314576466559,6.31174066865529,SSNMDI,naive.cytotoxic
1660,23.3787766275485,2.17675407167026,SSNMDI,naive.cytotoxic
1661,41.2428976727966,-4.94140950759941,SSNMDI,naive.cytotoxic
1662,34.9266064068272,-30.2010860914393,SSNMDI,naive.cytotoxic
1663,33.7560512078744,-32.861895250146,SSNMDI,naive.cytotoxic
1664,8.55425412359128,1.96100121761031,SSNMDI,naive.cytotoxic
1665,27.435463847234,3.50461600925543,SSNMDI,naive.cytotoxic
1666,35.4576509489809,0.536889369831833,SSNMDI,naive.cytotoxic
1667,37.7210680382306,-25.7837059348549,SSNMDI,naive.cytotoxic
1668,33.6857414734663,-25.554483929671,SSNMDI,naive.cytotoxic
1669,24.5813717234543,-4.87495548653707,SSNMDI,naive.cytotoxic
1670,30.1987059149537,-27.7218402770521,SSNMDI,naive.cytotoxic
1671,23.4883575623304,-22.7633436231108,SSNMDI,naive.cytotoxic
1672,38.3586393783649,-20.6138450935129,SSNMDI,naive.cytotoxic
1673,37.3070201656217,-21.4667487144275,SSNMDI,naive.cytotoxic
1674,22.5953747834545,-38.9648055900687,SSNMDI,naive.cytotoxic
1675,38.0114601963424,-2.13351253346925,SSNMDI,naive.cytotoxic
1676,24.1955678013924,-36.2164201085937,SSNMDI,naive.cytotoxic
1677,18.2295400083351,4.55344477581448,SSNMDI,naive.cytotoxic
1678,0.383339810913076,-0.353733830091415,SSNMDI,naive.cytotoxic
1679,11.5137323107761,1.2745174729806,SSNMDI,naive.cytotoxic
1680,-9.00978589373373,8.68107912325042,SSNMDI,naive.cytotoxic
1681,23.0235428367777,-27.8831400092145,SSNMDI,naive.cytotoxic
1682,30.5942688459612,-33.7498566710259,SSNMDI,naive.cytotoxic
1683,-0.918137230101295,3.69379421953049,SSNMDI,naive.cytotoxic
1684,31.8632430720947,-13.2370606176534,SSNMDI,naive.cytotoxic
1685,22.6530267354747,-36.4561570882578,SSNMDI,naive.cytotoxic
1686,28.1059488564884,-27.6579463079465,SSNMDI,naive.cytotoxic
1687,32.5049270964824,-8.57012501075945,SSNMDI,naive.cytotoxic
1688,36.0859408755562,-30.8654881126956,SSNMDI,naive.cytotoxic
1689,-2.58063376260701,0.901834693610526,SSNMDI,naive.cytotoxic
1690,24.6134793019769,-6.84847280398485,SSNMDI,naive.cytotoxic
1691,22.3817271693598,1.34837085269842,SSNMDI,naive.cytotoxic
1692,31.7857041299143,-1.04296557198954,SSNMDI,naive.cytotoxic
1693,45.6713550920098,-22.5588390547823,SSNMDI,naive.cytotoxic
1694,34.7382470115653,-0.0197573331411831,SSNMDI,naive.cytotoxic
1695,31.3320183779564,-34.7205363644236,SSNMDI,naive.cytotoxic
1696,21.8496271574433,3.72663243286434,SSNMDI,naive.cytotoxic
1697,37.6751205477436,-25.1243000688107,SSNMDI,naive.cytotoxic
1698,26.6576029031716,-34.2345229940896,SSNMDI,naive.cytotoxic
1699,21.8553092003984,3.23651532327391,SSNMDI,naive.cytotoxic
1700,26.089300509264,-9.02901790431965,SSNMDI,naive.cytotoxic
1701,27.7190437712722,-14.544889357035,SSNMDI,naive.cytotoxic
1702,39.1494674854211,-19.4614448982738,SSNMDI,naive.cytotoxic
1703,26.0529720344141,-26.4399329358393,SSNMDI,naive.cytotoxic
1704,44.8791139890851,-2.57496258888544,SSNMDI,naive.cytotoxic
1705,27.9051010191147,-27.3780974970319,SSNMDI,naive.cytotoxic
1706,32.4391082539662,-26.6179679243397,SSNMDI,naive.cytotoxic
1707,37.5999220111517,-20.2578530371487,SSNMDI,naive.cytotoxic
1708,16.5964104689244,-3.96325713511999,SSNMDI,naive.cytotoxic
1709,12.9151052525866,2.8985166483422,SSNMDI,naive.cytotoxic
1710,32.2552777352827,-29.7771459404628,SSNMDI,naive.cytotoxic
1711,14.2777031948968,5.70839374094204,SSNMDI,naive.cytotoxic
1712,22.068277607124,-35.3286796309381,SSNMDI,naive.cytotoxic
1713,18.0436377586386,4.05333697460824,SSNMDI,naive.cytotoxic
1714,40.5771857842806,-4.8763803604847,SSNMDI,naive.cytotoxic
1715,37.4577064521837,-23.949745401135,SSNMDI,naive.cytotoxic
1716,38.3360607035908,-1.78812663197882,SSNMDI,naive.cytotoxic
1717,12.0525827865485,5.67241466078539,SSNMDI,naive.cytotoxic
1718,11.5874037431183,5.93896677159339,SSNMDI,naive.cytotoxic
1719,17.8173321955031,-4.18125697087482,SSNMDI,naive.cytotoxic
1720,31.5992976071067,-1.38809118036485,SSNMDI,naive.cytotoxic
1721,23.1760564242022,-24.908935668373,SSNMDI,naive.cytotoxic
1722,37.8964177428177,-0.306298144901687,SSNMDI,naive.cytotoxic
1723,26.8787679833647,-2.25807862996412,SSNMDI,naive.cytotoxic
1724,-3.34184839953264,1.50340456088292,SSNMDI,naive.cytotoxic
1725,31.3102065581829,-8.17783839613866,SSNMDI,naive.cytotoxic
1726,22.1352345306202,-8.36425787324498,SSNMDI,naive.cytotoxic
1727,29.9093384790278,-28.2314959815079,SSNMDI,naive.cytotoxic
1728,35.8883864122568,-25.0495078424901,SSNMDI,naive.cytotoxic
1729,26.946229070477,-9.38524130368687,SSNMDI,naive.cytotoxic
1730,41.7664576787827,-1.77899687793751,SSNMDI,naive.cytotoxic
1731,38.0113923547328,-27.1174322268713,SSNMDI,naive.cytotoxic
1732,19.0143271784094,6.61681093432611,SSNMDI,naive.cytotoxic
1733,23.5847808893801,-38.2264495453016,SSNMDI,naive.cytotoxic
1734,19.9593190006926,5.44596838362089,SSNMDI,naive.cytotoxic
1735,22.0480361146369,-35.4833804947572,SSNMDI,naive.cytotoxic
1736,34.0844667411366,-25.6481989293894,SSNMDI,naive.cytotoxic
1737,20.7973387537365,7.3694480412781,SSNMDI,naive.cytotoxic
1738,24.1536972079365,2.72203179796627,SSNMDI,naive.cytotoxic
1739,32.2367013102943,-5.93347028665003,SSNMDI,naive.cytotoxic
1740,31.3052988502255,-25.5008159112487,SSNMDI,naive.cytotoxic
1741,33.3984969548835,-7.79551310139429,SSNMDI,naive.cytotoxic
1742,-3.52738690315834,-1.2929870098316,SSNMDI,naive.cytotoxic
1743,41.713870877466,-19.9672363395472,SSNMDI,naive.cytotoxic
1744,39.4748169090658,-1.26804150888757,SSNMDI,naive.cytotoxic
1745,35.3680556559454,-31.8184952614043,SSNMDI,naive.cytotoxic
1746,28.657968301277,-34.5041393171462,SSNMDI,naive.cytotoxic
1747,22.1391361576543,-35.4013087308092,SSNMDI,naive.cytotoxic
1748,21.1793506775779,4.45280737173645,SSNMDI,naive.cytotoxic
1749,32.3906710806607,-34.7032384464004,SSNMDI,naive.cytotoxic
1750,26.5339493788972,-14.4253578257951,SSNMDI,naive.cytotoxic
1751,29.1074203223878,3.28071812950333,SSNMDI,naive.cytotoxic
1752,19.1151595060497,-3.62031013182851,SSNMDI,naive.cytotoxic
1753,48.3541401548019,-23.1374693271962,SSNMDI,naive.cytotoxic
1754,33.7919029450229,-7.90397004909035,SSNMDI,naive.cytotoxic
1755,24.413735385406,-23.5863950391942,SSNMDI,naive.cytotoxic
1756,21.6585798566379,5.21694566610508,SSNMDI,naive.cytotoxic
1757,21.6849121509863,-29.4922751841179,SSNMDI,naive.cytotoxic
1758,29.5445310825231,-23.6892721040226,SSNMDI,naive.cytotoxic
1759,26.4024887256377,-2.19279352369409,SSNMDI,naive.cytotoxic
1760,30.3378075845543,2.30792861104934,SSNMDI,naive.cytotoxic
1761,16.7485254439019,2.99915306226847,SSNMDI,naive.cytotoxic
1762,29.2167616634205,-28.8919342824976,SSNMDI,naive.cytotoxic
1763,37.6551097922856,-32.2785100861,SSNMDI,naive.cytotoxic
1764,32.4403770846611,-30.8307503487256,SSNMDI,naive.cytotoxic
1765,26.3936253487809,-33.1065585080066,SSNMDI,naive.cytotoxic
1766,29.8827452117731,-30.6537099874488,SSNMDI,naive.cytotoxic
1767,25.3526091591622,-36.9137024472113,SSNMDI,naive.cytotoxic
1768,30.4293495752734,-29.2900959977526,SSNMDI,naive.cytotoxic
1769,36.2300248625329,1.30280669529504,SSNMDI,naive.cytotoxic
1770,23.9586514657423,-23.4699298117432,SSNMDI,naive.cytotoxic
1771,49.8758801336227,-6.58517227181621,SSNMDI,naive.cytotoxic
1772,28.3180325967977,-22.1546525929653,SSNMDI,naive.cytotoxic
1773,45.7596187842209,-22.2432476359899,SSNMDI,naive.cytotoxic
1774,25.7703288296432,-27.7420818010411,SSNMDI,naive.cytotoxic
1775,26.3335786049036,-26.1864773388964,SSNMDI,naive.cytotoxic
1776,28.2394181400803,-14.3373223441551,SSNMDI,naive.cytotoxic
1777,32.9005738821116,-3.68400888501624,SSNMDI,naive.cytotoxic
1778,30.0152191824527,-29.04520932963,SSNMDI,naive.cytotoxic
1779,11.9912740918868,2.50763855239415,SSNMDI,naive.cytotoxic
1780,11.7809405531357,5.04743440266986,SSNMDI,naive.cytotoxic
1781,32.5920236692728,-13.3005260868758,SSNMDI,naive.cytotoxic
1782,36.2417052980994,1.05572272285002,SSNMDI,naive.cytotoxic
1783,17.3456755261047,1.5413529671091,SSNMDI,naive.cytotoxic
1784,21.099678931543,7.55442266186342,SSNMDI,naive.cytotoxic
1785,-4.00937631211458,0.94656067053442,SSNMDI,naive.cytotoxic
1786,16.5708598865023,-5.48860587922726,SSNMDI,naive.cytotoxic
1787,37.2254421955798,-21.8632571588147,SSNMDI,naive.cytotoxic
1788,30.8529965730163,-34.7902380838622,SSNMDI,naive.cytotoxic
1789,35.7994187504524,-25.0853291235612,SSNMDI,naive.cytotoxic
1790,23.2929741200867,-23.7300212184162,SSNMDI,naive.cytotoxic
1791,24.4409175675895,-16.7577389436357,SSNMDI,naive.cytotoxic
1792,32.989114361331,-13.2279295508168,SSNMDI,naive.cytotoxic
1793,29.5942611213731,4.82898712875285,SSNMDI,naive.cytotoxic
1794,23.2924425564137,-23.060784571218,SSNMDI,naive.cytotoxic
1795,32.3445020544529,-25.6726680726775,SSNMDI,naive.cytotoxic
1796,27.5361573360276,-34.5684802487857,SSNMDI,naive.cytotoxic
1797,26.9599289388407,-18.9279078631098,SSNMDI,naive.cytotoxic
1798,40.1064687776931,-1.80022207800356,SSNMDI,naive.cytotoxic
1799,19.836367617647,6.35930447088914,SSNMDI,naive.cytotoxic
1800,10.2835585453662,5.21485583816412,SSNMDI,naive.cytotoxic
1801,32.3340528487357,-22.373935496471,SSNMDI,naive.cytotoxic
1802,38.6116765722668,-19.8054113660668,SSNMDI,naive.cytotoxic
1803,25.8803383672467,-31.1803537341714,SSNMDI,naive.cytotoxic
1804,23.2966820112162,2.40834568606904,SSNMDI,naive.cytotoxic
1805,32.3886459895376,-34.9235710428837,SSNMDI,naive.cytotoxic
1806,34.5490185885198,-25.9896839055752,SSNMDI,naive.cytotoxic
1807,33.8342133100855,-15.9962421508552,SSNMDI,naive.cytotoxic
1808,29.7817565785397,2.19102556263435,SSNMDI,naive.cytotoxic
1809,35.6909150101937,-0.322054714714796,SSNMDI,naive.cytotoxic
1810,28.409923089208,0.441322610343997,SSNMDI,naive.cytotoxic
1811,21.6064195992802,-34.3117555420844,SSNMDI,naive.cytotoxic
1812,36.2542440576188,-26.4794815890754,SSNMDI,naive.cytotoxic
1813,29.007319426307,-20.3848686692624,SSNMDI,naive.cytotoxic
1814,33.6547002166035,-4.75935794974579,SSNMDI,naive.cytotoxic
1815,21.6895326754471,-34.2924434938012,SSNMDI,naive.cytotoxic
1816,35.4062462946095,-30.5854237859326,SSNMDI,naive.cytotoxic
1817,25.5103151501492,-31.0143871546245,SSNMDI,naive.cytotoxic
1818,39.8211000237758,-29.6367187748412,SSNMDI,naive.cytotoxic
